"p","U:0","U:1","U:2","DO2p","DTv","De","E","En","Ev","H","H2","H2O","H2O2","HO2","In","N2","N2p","NOp","Nuev","Nuex","Num","O","O2","O2p","OH","Q_PI","Q_TE","Q_TENe","Q_VE","Q_VT","Qdot","Qdot1","Qp","T","Te","TeeV","Tv","dEv","eps","neuc","neum","ones","phiV","phirho","ql","qnir","tau_VT","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.00103e+05,1.99343e-03,0.00000e+00,0.00000e+00,4.43732e+02,1.93099e-05,2.94014e-03,1.60070e-04,6.86014e-02,8.58787e+01,2.23753e-11,2.85000e-02,1.00417e-07,7.10430e-14,3.90699e-11,1.04937e+11,7.45199e-01,1.33979e-04,1.00000e-07,7.63328e+10,0.00000e+00,2.97004e-24,6.32510e-07,2.26300e-01,0.00000e+00,9.96091e-08,1.57629e-09,1.18355e+10,7.43838e+04,8.88242e+08,2.37345e+05,3.90832e+04,3.90832e+04,3.61853e+08,3.50359e+02,9.78095e+03,1.00374e+00,8.60833e+02,5.58765e+01,0.00000e+00,1.24179e+11,7.44087e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.35423e-04,1,1.50400e-02,1.50400e-02,1.00000e-02,6.25000e-03
1.00100e+05,1.97336e-03,0.00000e+00,0.00000e+00,4.43693e+02,1.93091e-05,2.93792e-03,1.56432e-04,6.70425e-02,8.42410e+01,2.23678e-11,2.85000e-02,1.00417e-07,7.10438e-14,3.90654e-11,1.03680e+11,7.45199e-01,1.30934e-04,1.00000e-07,7.57485e+10,0.00000e+00,2.95991e-24,6.09579e-07,2.26300e-01,0.00000e+00,9.96091e-08,1.57587e-09,1.15175e+10,7.26935e+04,8.60784e+08,2.35231e+05,3.90712e+04,3.90712e+04,3.48137e+08,3.50349e+02,9.77388e+03,1.00365e+00,8.59002e+02,5.53866e+01,0.00000e+00,1.21496e+11,7.43807e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.35456e-04,1,1.50600e-02,1.50600e-02,1.00000e-02,6.25000e-03
1.00097e+05,1.93221e-03,0.00000e+00,0.00000e+00,4.43656e+02,1.93083e-05,2.93587e-03,1.52795e-04,6.54837e-02,8.26753e+01,2.23604e-11,2.85000e-02,1.00417e-07,7.10445e-14,3.90611e-11,1.02424e+11,7.45199e-01,1.27889e-04,1.00000e-07,7.52093e+10,0.00000e+00,2.94978e-24,5.87303e-07,2.26300e-01,0.00000e+00,9.96090e-08,1.57545e-09,1.12036e+10,7.10033e+04,8.34359e+08,2.33181e+05,3.90594e+04,3.90594e+04,3.34836e+08,3.50339e+02,9.76736e+03,1.00357e+00,8.57214e+02,5.49114e+01,0.00000e+00,1.18795e+11,7.43547e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.35489e-04,1,1.50800e-02,1.50800e-02,1.00000e-02,6.25000e-03
1.00094e+05,1.88051e-03,0.00000e+00,0.00000e+00,4.43618e+02,1.93075e-05,2.93390e-03,1.49158e-04,6.39249e-02,8.11456e+01,2.23531e-11,2.85000e-02,1.00417e-07,7.10452e-14,3.90569e-11,1.01167e+11,7.45199e-01,1.24845e-04,1.00000e-07,7.46927e+10,0.00000e+00,2.93965e-24,5.65354e-07,2.26300e-01,0.00000e+00,9.96090e-08,1.57502e-09,1.08917e+10,6.93131e+04,8.08449e+08,2.31162e+05,3.90478e+04,3.90478e+04,3.21742e+08,3.50329e+02,9.76110e+03,1.00348e+00,8.55447e+02,5.44434e+01,0.00000e+00,1.16084e+11,7.43297e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.35521e-04,1,1.51000e-02,1.51000e-02,1.00000e-02,6.25000e-03
1.00091e+05,1.80393e-03,0.00000e+00,0.00000e+00,4.43582e+02,1.93067e-05,2.93202e-03,1.45647e-04,6.24201e-02,7.97022e+01,2.23462e-11,2.85000e-02,1.00417e-07,7.10460e-14,3.90528e-11,9.99419e+10,7.45199e-01,1.21906e-04,1.00000e-07,7.42039e+10,0.00000e+00,2.92987e-24,5.44552e-07,2.26300e-01,0.00000e+00,9.96089e-08,1.57461e-09,1.05926e+10,6.76815e+04,7.83803e+08,2.29241e+05,3.90367e+04,3.90367e+04,3.09297e+08,3.50320e+02,9.75517e+03,1.00340e+00,8.53759e+02,5.39981e+01,0.00000e+00,1.13461e+11,7.43059e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.35552e-04,1,1.51200e-02,1.51200e-02,1.00000e-02,6.25000e-03
1.00089e+05,1.69623e-03,0.00000e+00,0.00000e+00,4.43548e+02,1.93059e-05,2.93027e-03,1.42293e-04,6.09829e-02,7.83668e+01,2.23398e-11,2.85000e-02,1.00417e-07,7.10466e-14,3.90491e-11,9.87560e+10,7.45199e-01,1.19099e-04,1.00000e-07,7.37498e+10,0.00000e+00,2.92051e-24,5.25184e-07,2.26300e-01,0.00000e+00,9.96089e-08,1.57422e-09,1.03095e+10,6.61231e+04,7.60737e+08,2.27443e+05,3.90263e+04,3.90263e+04,2.97664e+08,3.50311e+02,9.74965e+03,1.00332e+00,8.52169e+02,5.35812e+01,0.00000e+00,1.10948e+11,7.42838e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.35581e-04,1,1.51400e-02,1.51400e-02,1.00000e-02,6.25000e-03
1.00086e+05,1.59061e-03,0.00000e+00,0.00000e+00,4.43515e+02,1.93052e-05,2.92856e-03,1.39055e-04,5.95952e-02,7.70869e+01,2.23336e-11,2.85000e-02,1.00417e-07,7.10473e-14,3.90455e-11,9.75988e+10,7.45199e-01,1.16389e-04,1.00000e-07,7.33057e+10,0.00000e+00,2.91146e-24,5.06642e-07,2.26300e-01,0.00000e+00,9.96089e-08,1.57384e-09,1.00368e+10,6.46185e+04,7.38499e+08,2.25714e+05,3.90164e+04,3.90164e+04,2.86488e+08,3.50302e+02,9.74423e+03,1.00324e+00,8.50638e+02,5.31802e+01,0.00000e+00,1.08520e+11,7.42621e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.35609e-04,1,1.51600e-02,1.51600e-02,1.00000e-02,6.25000e-03
1.00084e+05,1.49228e-03,0.00000e+00,0.00000e+00,4.43486e+02,1.93046e-05,2.92697e-03,1.36222e-04,5.83809e-02,7.60013e+01,2.23284e-11,2.85000e-02,1.00417e-07,7.10478e-14,3.90425e-11,9.65421e+10,7.45199e-01,1.14018e-04,1.00000e-07,7.28966e+10,0.00000e+00,2.90350e-24,4.90990e-07,2.26300e-01,0.00000e+00,9.96089e-08,1.57352e-09,9.80032e+09,6.33018e+04,7.19157e+08,2.24225e+05,3.90079e+04,3.90079e+04,2.76912e+08,3.50295e+02,9.73921e+03,1.00318e+00,8.49310e+02,5.28348e+01,0.00000e+00,1.06394e+11,7.42419e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.35633e-04,1,1.51800e-02,1.51800e-02,1.00000e-02,6.25000e-03
1.00082e+05,1.39396e-03,0.00000e+00,0.00000e+00,4.43456e+02,1.93039e-05,2.92539e-03,1.33389e-04,5.71667e-02,7.49157e+01,2.23232e-11,2.85000e-02,1.00417e-07,7.10484e-14,3.90394e-11,9.54854e+10,7.45199e-01,1.11646e-04,1.00000e-07,7.24875e+10,0.00000e+00,2.89554e-24,4.75339e-07,2.26300e-01,0.00000e+00,9.96088e-08,1.57319e-09,9.56387e+09,6.19852e+04,6.99816e+08,2.22736e+05,3.89994e+04,3.89994e+04,2.67335e+08,3.50288e+02,9.73419e+03,1.00311e+00,8.47982e+02,5.24894e+01,0.00000e+00,1.04268e+11,7.42218e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.35657e-04,1,1.52000e-02,1.52000e-02,1.00000e-02,6.25000e-03
1.00080e+05,1.35648e-03,0.00000e+00,0.00000e+00,4.43429e+02,1.93034e-05,2.92394e-03,1.30792e-04,5.60537e-02,7.39654e+01,2.23186e-11,2.85000e-02,1.00417e-07,7.10488e-14,3.90368e-11,9.44875e+10,7.45199e-01,1.09473e-04,1.00000e-07,7.21190e+10,0.00000e+00,2.88823e-24,4.61579e-07,2.26300e-01,0.00000e+00,9.96088e-08,1.57289e-09,9.34992e+09,6.07784e+04,6.82516e+08,2.21411e+05,3.89918e+04,3.89918e+04,2.58829e+08,3.50281e+02,9.72965e+03,1.00305e+00,8.46791e+02,5.21820e+01,0.00000e+00,1.02312e+11,7.42035e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.35679e-04,1,1.52200e-02,1.52200e-02,1.00000e-02,6.25000e-03
1.00078e+05,1.31901e-03,0.00000e+00,0.00000e+00,4.43402e+02,1.93028e-05,2.92251e-03,1.28195e-04,5.49407e-02,7.30151e+01,2.23140e-11,2.85000e-02,1.00417e-07,7.10493e-14,3.90341e-11,9.34895e+10,7.45199e-01,1.07299e-04,1.00000e-07,7.17505e+10,0.00000e+00,2.88091e-24,4.47820e-07,2.26300e-01,0.00000e+00,9.96088e-08,1.57260e-09,9.13598e+09,5.95716e+04,6.65217e+08,2.20086e+05,3.89842e+04,3.89842e+04,2.50322e+08,3.50274e+02,9.72511e+03,1.00299e+00,8.45600e+02,5.18745e+01,0.00000e+00,1.00356e+11,7.41853e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.35701e-04,1,1.52400e-02,1.52400e-02,1.00000e-02,6.25000e-03
1.00077e+05,1.30273e-03,0.00000e+00,0.00000e+00,4.43375e+02,1.93023e-05,2.92119e-03,1.25598e-04,5.38278e-02,7.21049e+01,2.23095e-11,2.85000e-02,1.00417e-07,7.10498e-14,3.90315e-11,9.24915e+10,7.45200e-01,1.05126e-04,1.00000e-07,7.14163e+10,0.00000e+00,2.87361e-24,4.34471e-07,2.26300e-01,0.00000e+00,9.96087e-08,1.57230e-09,8.92447e+09,5.83649e+04,6.48511e+08,2.18802e+05,3.89768e+04,3.89768e+04,2.42072e+08,3.50267e+02,9.72100e+03,1.00293e+00,8.44440e+02,5.15766e+01,0.00000e+00,9.83882e+10,7.41686e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.35723e-04,1,1.52600e-02,1.52600e-02,1.00000e-02,6.25000e-03
1.00075e+05,1.29252e-03,0.00000e+00,0.00000e+00,4.43348e+02,1.93017e-05,2.91992e-03,1.23001e-04,5.27148e-02,7.12063e+01,2.23050e-11,2.85000e-02,1.00417e-07,7.10503e-14,3.90289e-11,9.14936e+10,7.45200e-01,1.02952e-04,1.00000e-07,7.10920e+10,0.00000e+00,2.86632e-24,4.21239e-07,2.26300e-01,0.00000e+00,9.96087e-08,1.57199e-09,8.71367e+09,5.71581e+04,6.31975e+08,2.17530e+05,3.89695e+04,3.89695e+04,2.33894e+08,3.50261e+02,9.71701e+03,1.00287e+00,8.43288e+02,5.12814e+01,0.00000e+00,9.64175e+10,7.41524e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.35744e-04,1,1.52800e-02,1.52800e-02,1.00000e-02,6.25000e-03
1.00073e+05,1.28248e-03,0.00000e+00,0.00000e+00,4.43322e+02,1.93012e-05,2.91874e-03,1.20404e-04,5.16019e-02,7.03347e+01,2.23007e-11,2.85000e-02,1.00416e-07,7.10508e-14,3.90264e-11,9.04956e+10,7.45200e-01,1.00779e-04,1.00000e-07,7.07919e+10,0.00000e+00,2.85904e-24,4.08305e-07,2.26300e-01,0.00000e+00,9.96087e-08,1.57169e-09,8.50456e+09,5.59514e+04,6.15825e+08,2.16286e+05,3.89623e+04,3.89623e+04,2.25897e+08,3.50254e+02,9.71333e+03,1.00281e+00,8.42158e+02,5.09929e+01,0.00000e+00,9.44393e+10,7.41374e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.35766e-04,1,1.53000e-02,1.53000e-02,1.00000e-02,6.25000e-03
1.00071e+05,1.27259e-03,0.00000e+00,0.00000e+00,4.43295e+02,1.93007e-05,2.91763e-03,1.17808e-04,5.04891e-02,6.94848e+01,2.22964e-11,2.85000e-02,1.00416e-07,7.10513e-14,3.90240e-11,8.94977e+10,7.45200e-01,9.86051e-05,1.00000e-07,7.05111e+10,0.00000e+00,2.85177e-24,3.95611e-07,2.26300e-01,0.00000e+00,9.96087e-08,1.57139e-09,8.29681e+09,5.47448e+04,5.99984e+08,2.15065e+05,3.89552e+04,3.89552e+04,2.18045e+08,3.50248e+02,9.70990e+03,1.00275e+00,8.41046e+02,5.07096e+01,0.00000e+00,9.24552e+10,7.41233e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.35787e-04,1,1.53200e-02,1.53200e-02,1.00000e-02,6.25000e-03
1.00069e+05,1.26274e-03,0.00000e+00,0.00000e+00,4.43269e+02,1.93001e-05,2.91658e-03,1.15211e-04,4.93761e-02,6.86503e+01,2.22921e-11,2.85000e-02,1.00416e-07,7.10518e-14,3.90215e-11,8.84998e+10,7.45200e-01,9.64315e-05,1.00000e-07,7.02453e+10,0.00000e+00,2.84451e-24,3.83097e-07,2.26300e-01,0.00000e+00,9.96086e-08,1.57108e-09,8.09004e+09,5.35380e+04,5.84357e+08,2.13861e+05,3.89481e+04,3.89481e+04,2.10300e+08,3.50241e+02,9.70667e+03,1.00269e+00,8.39946e+02,5.04302e+01,0.00000e+00,9.04667e+10,7.41100e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.35808e-04,1,1.53400e-02,1.53400e-02,1.00000e-02,6.25000e-03
1.00067e+05,1.25296e-03,0.00000e+00,0.00000e+00,4.43242e+02,1.92996e-05,2.91565e-03,1.12614e-04,4.82632e-02,6.78466e+01,2.22880e-11,2.85000e-02,1.00416e-07,7.10523e-14,3.90191e-11,8.75018e+10,7.45200e-01,9.42579e-05,1.00000e-07,7.00094e+10,0.00000e+00,2.83727e-24,3.70946e-07,2.26300e-01,0.00000e+00,9.96086e-08,1.57078e-09,7.88525e+09,5.23312e+04,5.69160e+08,2.12690e+05,3.89412e+04,3.89412e+04,2.02768e+08,3.50235e+02,9.70382e+03,1.00263e+00,8.38872e+02,5.01585e+01,0.00000e+00,8.84695e+10,7.40981e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.35829e-04,1,1.53600e-02,1.53600e-02,1.00000e-02,6.25000e-03
1.00065e+05,1.24229e-03,0.00000e+00,0.00000e+00,4.43216e+02,1.92991e-05,2.91473e-03,1.10017e-04,4.71502e-02,6.70479e+01,2.22839e-11,2.85000e-02,1.00416e-07,7.10528e-14,3.90168e-11,8.65039e+10,7.45200e-01,9.20842e-05,1.00000e-07,6.97787e+10,0.00000e+00,2.83003e-24,3.58857e-07,2.26300e-01,0.00000e+00,9.96086e-08,1.57047e-09,7.68079e+09,5.11244e+04,5.54029e+08,2.11525e+05,3.89343e+04,3.89343e+04,1.95272e+08,3.50228e+02,9.70104e+03,1.00257e+00,8.37802e+02,4.98880e+01,0.00000e+00,8.64711e+10,7.40865e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.35849e-04,1,1.53800e-02,1.53800e-02,1.00000e-02,6.25000e-03
1.00063e+05,1.22449e-03,0.00000e+00,0.00000e+00,4.43189e+02,1.92986e-05,2.91398e-03,1.07420e-04,4.60372e-02,6.62885e+01,2.22799e-11,2.85000e-02,1.00416e-07,7.10532e-14,3.90145e-11,8.55059e+10,7.45200e-01,8.99105e-05,1.00000e-07,6.95896e+10,0.00000e+00,2.82284e-24,3.47260e-07,2.26300e-01,0.00000e+00,9.96086e-08,1.57016e-09,7.47893e+09,4.99176e+04,5.39430e+08,2.10403e+05,3.89276e+04,3.89276e+04,1.88057e+08,3.50222e+02,9.69880e+03,1.00251e+00,8.36766e+02,4.96276e+01,0.00000e+00,8.44619e+10,7.40769e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.35870e-04,1,1.54000e-02,1.54000e-02,1.00000e-02,6.25000e-03
1.00062e+05,1.20669e-03,0.00000e+00,0.00000e+00,4.43162e+02,1.92981e-05,2.91322e-03,1.04823e-04,4.49242e-02,6.55290e+01,2.22759e-11,2.85000e-02,1.00416e-07,7.10537e-14,3.90123e-11,8.45079e+10,7.45200e-01,8.77369e-05,1.00000e-07,6.94005e+10,0.00000e+00,2.81563e-24,3.35663e-07,2.26300e-01,0.00000e+00,9.96085e-08,1.56985e-09,7.27707e+09,4.87108e+04,5.24830e+08,2.09281e+05,3.89209e+04,3.89209e+04,1.80842e+08,3.50216e+02,9.69657e+03,1.00245e+00,8.35730e+02,4.93673e+01,0.00000e+00,8.24527e+10,7.40674e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.35890e-04,1,1.54200e-02,1.54200e-02,1.00000e-02,6.25000e-03
1.00060e+05,1.15544e-03,0.00000e+00,0.00000e+00,4.43136e+02,1.92976e-05,2.91261e-03,1.02297e-04,4.38416e-02,6.48232e+01,2.22722e-11,2.85000e-02,1.00416e-07,7.10542e-14,3.90102e-11,8.35283e+10,7.45200e-01,8.56227e-05,1.00000e-07,6.92471e+10,0.00000e+00,2.80866e-24,3.24855e-07,2.26300e-01,0.00000e+00,9.96085e-08,1.56955e-09,7.08300e+09,4.75371e+04,5.11012e+08,2.08226e+05,3.89146e+04,3.89146e+04,1.74067e+08,3.50210e+02,9.69480e+03,1.00239e+00,8.34751e+02,4.91225e+01,0.00000e+00,8.04907e+10,7.40596e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.35910e-04,1,1.54400e-02,1.54400e-02,1.00000e-02,6.25000e-03
1.00059e+05,1.10001e-03,0.00000e+00,0.00000e+00,4.43109e+02,1.92971e-05,2.91202e-03,9.97799e-05,4.27628e-02,6.41240e+01,2.22685e-11,2.85000e-02,1.00416e-07,7.10546e-14,3.90081e-11,8.25508e+10,7.45200e-01,8.35158e-05,1.00000e-07,6.90981e+10,0.00000e+00,2.80171e-24,3.14145e-07,2.26300e-01,0.00000e+00,9.96085e-08,1.56925e-09,6.88989e+09,4.63673e+04,4.97290e+08,2.07180e+05,3.89084e+04,3.89084e+04,1.67347e+08,3.50204e+02,9.69309e+03,1.00233e+00,8.33779e+02,4.88796e+01,0.00000e+00,7.85346e+10,7.40520e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.35929e-04,1,1.54600e-02,1.54600e-02,1.00000e-02,6.25000e-03
1.00057e+05,1.03091e-03,0.00000e+00,0.00000e+00,4.43086e+02,1.92966e-05,2.91143e-03,9.75174e-05,4.17932e-02,6.35068e+01,2.22653e-11,2.85000e-02,1.00416e-07,7.10550e-14,3.90063e-11,8.16389e+10,7.45200e-01,8.16221e-05,1.00000e-07,6.89501e+10,0.00000e+00,2.79544e-24,3.04793e-07,2.26300e-01,0.00000e+00,9.96085e-08,1.56898e-09,6.71719e+09,4.53160e+04,4.84919e+08,2.06249e+05,3.89029e+04,3.89029e+04,1.61387e+08,3.50199e+02,9.69136e+03,1.00228e+00,8.32911e+02,4.86637e+01,0.00000e+00,7.67771e+10,7.40445e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.35946e-04,1,1.54800e-02,1.54800e-02,1.00000e-02,6.25000e-03
1.00055e+05,9.54971e-04,0.00000e+00,0.00000e+00,4.43063e+02,1.92962e-05,2.91084e-03,9.53823e-05,4.08781e-02,6.29305e+01,2.22623e-11,2.85000e-02,1.00416e-07,7.10553e-14,3.90045e-11,8.07597e+10,7.45200e-01,7.98350e-05,1.00000e-07,6.88026e+10,0.00000e+00,2.78951e-24,2.96121e-07,2.26300e-01,0.00000e+00,9.96085e-08,1.56873e-09,6.55469e+09,4.43238e+04,4.73223e+08,2.05377e+05,3.88977e+04,3.88977e+04,1.55808e+08,3.50194e+02,9.68963e+03,1.00222e+00,8.32097e+02,4.84612e+01,0.00000e+00,7.51190e+10,7.40370e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.35962e-04,1,1.55000e-02,1.55000e-02,1.00000e-02,6.25000e-03
1.00054e+05,8.96759e-04,0.00000e+00,0.00000e+00,4.43042e+02,1.92958e-05,2.91025e-03,9.33816e-05,4.00207e-02,6.23967e+01,2.22595e-11,2.85000e-02,1.00416e-07,7.10557e-14,3.90030e-11,7.99150e+10,7.45200e-01,7.81604e-05,1.00000e-07,6.86560e+10,0.00000e+00,2.78395e-24,2.88147e-07,2.26300e-01,0.00000e+00,9.96084e-08,1.56849e-09,6.40290e+09,4.33941e+04,4.62240e+08,2.04566e+05,3.88929e+04,3.88929e+04,1.50623e+08,3.50189e+02,9.68789e+03,1.00218e+00,8.31337e+02,4.82729e+01,0.00000e+00,7.35657e+10,7.40295e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.35978e-04,1,1.55200e-02,1.55200e-02,1.00000e-02,6.25000e-03
1.00053e+05,8.60707e-04,0.00000e+00,0.00000e+00,4.43024e+02,1.92955e-05,2.90967e-03,9.15490e-05,3.92353e-02,6.19158e+01,2.22570e-11,2.85000e-02,1.00416e-07,7.10560e-14,3.90016e-11,7.91135e+10,7.45200e-01,7.66265e-05,1.00000e-07,6.85107e+10,0.00000e+00,2.77883e-24,2.81047e-07,2.26300e-01,0.00000e+00,9.96084e-08,1.56828e-09,6.26450e+09,4.25424e+04,4.52151e+08,2.03830e+05,3.88886e+04,3.88886e+04,1.45932e+08,3.50185e+02,9.68616e+03,1.00214e+00,8.30646e+02,4.81021e+01,0.00000e+00,7.21436e+10,7.40221e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.35992e-04,1,1.55400e-02,1.55400e-02,1.00000e-02,6.25000e-03
1.00051e+05,8.31537e-04,0.00000e+00,0.00000e+00,4.43006e+02,1.92951e-05,2.90911e-03,8.97164e-05,3.84499e-02,6.14398e+01,2.22546e-11,2.85000e-02,1.00416e-07,7.10563e-14,3.90002e-11,7.83120e+10,7.45200e-01,7.50926e-05,1.00000e-07,6.83729e+10,0.00000e+00,2.77372e-24,2.74010e-07,2.26300e-01,0.00000e+00,9.96084e-08,1.56806e-09,6.12643e+09,4.16909e+04,4.42133e+08,2.03100e+05,3.88843e+04,3.88843e+04,1.41279e+08,3.50181e+02,9.68452e+03,1.00210e+00,8.29960e+02,4.79327e+01,0.00000e+00,7.07201e+10,7.40151e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.36006e-04,1,1.55600e-02,1.55600e-02,1.00000e-02,6.25000e-03
1.00050e+05,8.26451e-04,0.00000e+00,0.00000e+00,4.42987e+02,1.92948e-05,2.90866e-03,8.78838e-05,3.76645e-02,6.09804e+01,2.22522e-11,2.85000e-02,1.00416e-07,7.10566e-14,3.89989e-11,7.75106e+10,7.45200e-01,7.35588e-05,1.00000e-07,6.82608e+10,0.00000e+00,2.76863e-24,2.67195e-07,2.26300e-01,0.00000e+00,9.96084e-08,1.56784e-09,5.98953e+09,4.08392e+04,4.32361e+08,2.02391e+05,3.88801e+04,3.88801e+04,1.36756e+08,3.50176e+02,9.68323e+03,1.00205e+00,8.29292e+02,4.77681e+01,0.00000e+00,6.92914e+10,7.40094e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.36019e-04,1,1.55800e-02,1.55800e-02,1.00000e-02,6.25000e-03
1.00049e+05,8.21364e-04,0.00000e+00,0.00000e+00,4.42968e+02,1.92944e-05,2.90821e-03,8.60513e-05,3.68791e-02,6.05211e+01,2.22498e-11,2.85000e-02,1.00416e-07,7.10570e-14,3.89975e-11,7.67091e+10,7.45200e-01,7.20249e-05,1.00000e-07,6.81487e+10,0.00000e+00,2.76355e-24,2.60380e-07,2.26300e-01,0.00000e+00,9.96084e-08,1.56762e-09,5.85264e+09,3.99876e+04,4.22590e+08,2.01682e+05,3.88759e+04,3.88759e+04,1.32234e+08,3.50172e+02,9.68194e+03,1.00201e+00,8.28623e+02,4.76035e+01,0.00000e+00,6.78627e+10,7.40036e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.36033e-04,1,1.56000e-02,1.56000e-02,1.00000e-02,6.25000e-03
1.00048e+05,8.16434e-04,0.00000e+00,0.00000e+00,4.42949e+02,1.92941e-05,2.90790e-03,8.42186e-05,3.60937e-02,6.00825e+01,2.22475e-11,2.85000e-02,1.00416e-07,7.10573e-14,3.89963e-11,7.59076e+10,7.45200e-01,7.04910e-05,1.00000e-07,6.80720e+10,0.00000e+00,2.75851e-24,2.53852e-07,2.26300e-01,9.69716e-10,9.96084e-08,1.56740e-09,5.71721e+09,3.91360e+04,4.13116e+08,2.00998e+05,3.88718e+04,3.88718e+04,1.27878e+08,3.50168e+02,9.68112e+03,1.00197e+00,8.27976e+02,4.74449e+01,0.00000e+00,6.64278e+10,7.39997e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.36047e-04,1,1.56200e-02,1.56200e-02,1.00000e-02,6.25000e-03
1.00047e+05,8.11504e-04,0.00000e+00,0.00000e+00,4.42930e+02,1.92937e-05,2.90759e-03,8.23860e-05,3.53083e-02,5.96439e+01,2.22452e-11,2.85000e-02,1.00416e-07,7.10576e-14,3.89950e-11,7.51061e+10,7.45200e-01,6.89571e-05,1.00000e-07,6.79952e+10,0.00000e+00,2.75346e-24,2.47324e-07,2.26300e-01,1.93943e-09,9.96084e-08,1.56718e-09,5.58178e+09,3.82844e+04,4.03643e+08,2.00315e+05,3.88677e+04,3.88677e+04,1.23522e+08,3.50163e+02,9.68031e+03,1.00192e+00,8.27330e+02,4.72863e+01,0.00000e+00,6.49929e+10,7.39958e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.36060e-04,1,1.56400e-02,1.56400e-02,1.00000e-02,6.25000e-03
1.00046e+05,8.06578e-04,0.00000e+00,0.00000e+00,4.42911e+02,1.92934e-05,2.90740e-03,8.05534e-05,3.45229e-02,5.92210e+01,2.22430e-11,2.85000e-02,1.00416e-07,7.10579e-14,3.89938e-11,7.43047e+10,7.45200e-01,6.74233e-05,1.00000e-07,6.79487e+10,0.00000e+00,2.74846e-24,2.41024e-07,2.26300e-01,4.00154e-09,9.96084e-08,1.56696e-09,5.44749e+09,3.74328e+04,3.94392e+08,1.99652e+05,3.88637e+04,3.88637e+04,1.19295e+08,3.50159e+02,9.67990e+03,1.00188e+00,8.26700e+02,4.71324e+01,0.00000e+00,6.35534e+10,7.39934e+11,1.00000e+00,0.00000e+00,7.00000e+01,0.00000e+00,0.00000e+00,2.36073e-04,1,1.56600e-02,1.56600e-02,1.00000e-02,6.25000e-03
